   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
 111  T 0   1.596e+08  -6e-07  0.98  1.0e-01  2.2e-05  6.6e-02  2.6e-01  2.7e-01  2.2e-03  2.7e-01
 112  F 0   1.596e+08  -6e-07  0.98  1.0e-01  2.2e-05  0.0e+00  0.0e+00  2.8e-01  2.1e-03  2.8e-01
 112  T 1   1.596e+08  -7e-07  0.98  1.0e-01  1.4e-05  9.4e-03  5.8e-02  2.8e-01  1.8e-03  2.8e-01
 113  T 0   1.596e+08  -4e-05  0.98  1.0e-01  1.4e-05  1.4e-02  7.3e-02  2.8e-01  1.9e-03  2.8e-01
 114  T 0   1.596e+08  -6e-07  0.98  1.0e-01  1.5e-05  3.4e-02  1.4e-01  2.6e-01  2.2e-03  2.7e-01
 115  F 0   1.596e+08  -6e-07  0.98  1.0e-01  1.5e-05  0.0e+00  0.0e+00  2.7e-01  2.4e-03  2.7e-01
 115  T 1   1.595e+08  -6e-08  0.98  1.0e-01  1.5e-05  4.5e-02  1.9e-01  2.7e-01  1.8e-03  2.7e-01
 116  F 0   1.595e+08  -6e-08  0.98  1.0e-01  1.5e-05  0.0e+00  0.0e+00  2.7e-01  2.1e-03  2.7e-01
 116  T 1   1.595e+08  -4e-05  0.98  1.0e-01  1.4e-05  1.3e-02  7.2e-02  2.7e-01  1.5e-03  2.7e-01
 117  T 0   1.595e+08  -3e-06  0.98  1.0e-01  1.4e-05  2.1e-02  8.7e-02  2.7e-01  1.5e-03  2.7e-01
 118  F 0   1.595e+08  -3e-06  0.98  1.0e-01  1.4e-05  0.0e+00  0.0e+00  2.7e-01  1.8e-03  2.7e-01
 118  T 1   1.595e+08  -2e-06  0.98  1.0e-01  1.4e-05  2.1e-02  8.8e-02  2.6e-01  1.2e-03  2.7e-01
 119  F 0   1.595e+08  -2e-06  0.98  1.0e-01  1.4e-05  0.0e+00  0.0e+00  2.6e-01  1.8e-03  2.7e-01
 119  T 1   1.595e+08   3e-05  0.98  1.0e-01  1.4e-05  2.2e-02  9.3e-02  2.7e-01  1.5e-03  2.7e-01
 120  F 0   1.595e+08   3e-05  0.98  1.0e-01  1.4e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.8e-01
