   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
 143  T 0   2.396e+06  -1e-06  0.99  1.0e-01  5.2e-07  3.3e-03  8.2e-03  1.7e-01  1.2e-03  1.8e-01
 144  T 0   2.396e+06  -3e-10  0.99  1.0e-01  5.5e-07  9.2e-03  2.6e-02  2.0e-01  1.2e-03  2.1e-01
 145  T 0   2.396e+06  -6e-06  0.99  1.0e-01  1.2e-06  1.0e-01  3.0e-01  1.5e-01  1.2e-03  1.5e-01
 146  F 0   2.400e+06  -2e-06  0.99  1.0e-01  2.5e-05  1.0e-01  4.6e-01  1.7e-01  1.3e-03  1.7e-01
 147  F 0   2.400e+06   4e-07  0.98  1.0e-01  3.2e-05  1.0e-01  4.4e-01  1.8e-01  1.5e-03  1.8e-01
 148  F 0   2.397e+06  -1e-06  0.98  1.0e-01  1.7e-05  7.6e-02  2.1e-01  1.8e-01  1.3e-03  1.8e-01
 149  F 0   2.397e+06  -9e-06  0.99  1.0e-01  8.2e-06  2.5e-02  7.6e-02  1.6e-01  1.3e-03  1.6e-01
 150  F 0   2.396e+06   4e-07  0.99  1.0e-01  3.1e-06  1.6e-02  3.2e-02  2.3e-01  1.2e-03  2.3e-01
 151  T 0   2.396e+06  -3e-06  0.99  1.0e-01  3.0e-06  4.4e-02  1.1e-01  1.5e-01  1.2e-03  1.5e-01
 152  F 0   2.397e+06   2e-06  0.99  1.0e-01  9.0e-06  8.1e-02  1.5e-01  1.7e-01  1.2e-03  1.7e-01
 153  T 0   2.396e+06  -6e-06  0.99  1.0e-01  4.1e-06  5.2e-02  1.2e-01  1.7e-01  1.3e-03  1.7e-01
 154  T 0   2.396e+06  -4e-06  0.99  1.0e-01  6.8e-07  1.1e-02  2.1e-02  1.7e-01  1.2e-03  1.8e-01
 155  T 0   2.396e+06  -4e-08  0.99  1.0e-01  6.4e-07  5.1e-03  1.2e-02  1.5e-01  1.2e-03  1.6e-01
 156  T 0   2.396e+06  -4e-06  0.99  1.0e-01  3.0e-07  1.0e-02  2.5e-02  1.6e-01  1.2e-03  1.6e-01
 157  F 0   2.396e+06  -1e-07  0.99  1.0e-01  3.6e-06  6.6e-02  1.6e-01  2.0e-01  1.2e-03  2.1e-01
 158  F 0   2.400e+06   2e-07  0.99  1.0e-01  2.4e-05  1.0e-01  3.5e-01  1.6e-01  1.4e-03  1.6e-01
 159  F 0   2.397e+06   5e-06  0.98  1.0e-01  2.6e-05  1.0e-01  3.2e-01  1.6e-01  1.3e-03  1.7e-01
 160  F 0   2.396e+06   6e-06  0.98  1.0e-01  7.2e-06  4.9e-02  1.1e-01  1.6e-01  1.3e-03  1.7e-01
 161  F 0   2.396e+06  -1e-06  0.99  1.0e-01  2.3e-06  1.2e-02  3.2e-02  2.2e-01  1.3e-03  2.2e-01
 162  F 0   2.396e+06   7e-06  0.99  1.0e-01  2.0e-06  1.2e-02  2.6e-02  1.6e-01  1.3e-03  1.7e-01
